chiplet_1,300.0,374.76833011788506,353.91436226588365,336.39698753940945,368.74614221659704,370.9615447941294,389.2010304999082,378.9264691710575,441.99298662960507,383.86305968685366,376.6081270320744
chiplet_11,300.0,318.2553980605309,361.45002622151856,320.7740867816644,361.1160887627776,377.66894045539823,373.9833298441264,404.52758244664807,351.25203144194944,340.1148224200663,334.11539238128637
chiplet_21,300.0,314.92410039255196,323.20515046012054,316.7992600316894,329.11561182693,316.0128142124623,313.99589829591673,314.3934666468024,310.7017241004326,309.5473507082531,308.8440157101825
chiplet_31,300.0,300.81576235583844,310.84598972737354,310.4832045195909,319.29414369307915,311.30097600806664,309.90975067962745,310.67131457280624,307.16736564050234,306.19578299027523,305.6483135912727
chiplet_41,300.0,323.50105182224036,310.0309457597649,356.9695059404493,334.7514885085756,321.67714625740956,318.00301231409287,317.3282557877676,312.89407435264565,311.2767149569269,310.25382156985177
chiplet_51,300.0,309.81235459783227,305.487593530804,314.31769689129226,311.2961253678561,309.42832221387386,308.75384031874387,309.84756040121556,306.5212813839435,305.642507521209,305.14950907629486
chiplet_61,300.0,343.81903109643184,313.20472495243484,317.73388066706116,315.74809187631206,312.8193364568665,311.43664585017694,312.1681400635565,308.5857590282028,307.50911074366707,306.8528797007136
chiplet_71,300.0,311.9422495744269,305.8390078384622,308.56502198977233,306.65441801515146,307.68827684587563,307.2241514409877,308.5648765751013,305.3941019826624,304.6223265489294,304.2054685955073
chiplet_81,300.0,323.64325993970795,321.21828062425425,310.65095765880613,307.44087161784665,306.0930160156631,305.6807932548762,304.9539358545649,305.8235134012192,305.0639380402948,304.88327875906555
chiplet_91,300.0,323.2903466252588,307.84988883082855,306.7886818975091,309.8272150526364,311.2857561258077,311.8299724174151,312.9275555782538,313.6217943252407,309.3098447012274,308.4625082517811
chiplet_2,300.0,325.3686176537663,309.67291321472277,320.2315033098282,321.67182216721494,322.7203723192765,327.0796865213675,324.981709500006,342.41906611786766,327.1247930226636,325.4647309122022
chiplet_12,300.0,301.61316338632383,324.6008866680612,309.94064256691064,323.5891791857508,324.5971480632897,324.11937548444496,332.16559913272727,317.9623989571054,315.01308999916176,313.48981629483745
chiplet_22,300.0,302.37088425866995,314.7795141453243,308.12766302178443,315.5403228223132,310.1866759631822,309.49079369175985,310.6289414003509,307.3954394135001,306.6070555525121,306.19428331090865
chiplet_32,300.0,301.1496627708677,308.5452216265532,319.09611357513705,312.14829263645026,312.6251256345262,312.9326363881334,313.83378883025415,314.4573796119742,310.36895210014575,309.59822794954255
chiplet_42,300.0,300.43310927164276,327.62684222191047,314.8322901483326,313.37594264006134,311.114527800027,310.50215209395816,311.3137458126269,308.63580307190676,307.39000733016366,306.86367217816377
chiplet_52,300.0,301.3475364282293,300.9476261400847,345.8727629753594,313.8682858499176,312.9509936718056,311.3765598918081,311.91637233590745,308.25645901307837,307.1679330033411,306.53170755171647
chiplet_62,300.0,301.3935546927091,301.0590805874123,315.02183123981723,308.4630346063935,308.3095655287076,307.71444621554025,309.2489443149675,305.77781489799577,304.95465192562784,304.5154998005569
chiplet_72,300.0,305.41812758695124,311.08344050204477,308.3743443648317,307.10058318165176,307.7890037348702,307.36065402299954,308.70494119788367,305.5465543754072,304.788706994984,304.3865623452917
chiplet_82,300.0,307.0677504833306,310.5883792404555,305.7419133208265,303.97196964476854,303.4129325772882,303.5694480569962,303.11668660964267,304.4838273670404,303.7483393995046,303.7116061077631
chiplet_92,300.0,307.6097591158249,306.89225754437257,304.621307606766,306.1211527550021,306.9193345747247,306.8856279734645,308.0367321316292,306.0854298454915,304.86126150208014,304.5528278778865
chiplet_3,300.0,318.21019106379254,309.1589474283535,313.5366909691833,309.40285561276454,309.0688233904059,309.3832276715704,308.84925625123816,312.62769701947815,309.3286373203395,308.97164379666634
chiplet_13,300.0,329.23563005179915,321.07235780578935,316.0105145348657,313.74593162789057,313.50622973644766,314.0349015497864,314.25544557578064,312.5707547727018,309.39487977824206,308.5078256073197
chiplet_23,300.0,308.57398883246765,307.2241001530855,305.40260875109806,306.36873715794565,305.8019136658908,306.6566156133188,306.7446189141425,307.64234425264493,305.1112909999923,304.65295142106595
chiplet_33,300.0,301.10494995382817,303.9893602470217,306.81371851064614,305.6615862056255,306.0135652146588,306.7246909084767,306.426268398822,310.33819627030937,307.1186978592342,306.82862180070555
chiplet_43,300.0,302.3406292977592,304.305193446728,304.02330034131177,305.1562847759747,304.74312995987964,305.6748749554211,305.7959466536998,306.70385871648244,304.17685717084095,303.7217487823758
chiplet_53,300.0,301.2333848059307,306.3049696303476,302.4655148114954,302.1240473417314,301.9602563278283,302.1163224825991,301.9483083146623,302.6977290220302,302.3466269321898,302.3502245295763
chiplet_63,300.0,300.3398407100429,300.4979895677795,300.78047626861263,303.4382783484172,301.915777437314,301.61275850550174,301.7856188244061,301.5764054958172,301.5506807017782,301.54989069746017
chiplet_73,300.0,301.15519449147877,315.65160917005795,309.37533039886466,307.5644616135341,307.67028508017876,307.3922206581575,308.6681075680332,305.5535842876084,304.70861649748844,304.28478134614954
chiplet_83,300.0,304.7561819062117,303.53835143606483,303.37892826321536,302.2732144871498,302.071787686593,302.20704528784734,302.02607159724636,302.7661651541596,302.4524591378026,302.5663919049386
chiplet_93,300.0,304.6661641407739,305.0718799533374,304.1823668648771,303.48602769554583,302.3860870541729,302.50805033013205,302.1251534149309,303.2502438569268,326.460929830415,333.01207826355795
chiplet_4,300.0,311.264388805248,314.03326691467214,319.7288499058104,311.11077054596296,310.11675700625733,310.0158190879365,309.19867571130004,312.7609135817287,309.2880322543285,308.8023520050984
chiplet_14,300.0,316.68838213957497,318.3548122982513,312.83253876927506,310.24601404163263,308.7380818994822,309.0179006939862,308.7296433270008,309.371287408454,306.6583828770536,306.05571266946595
chiplet_24,300.0,301.1177780030742,302.49929709197056,303.7366825587064,304.6733926572948,305.3020578151737,306.16648778574813,305.9534806121389,309.91518197063516,306.7309653650365,306.4682523344179
chiplet_34,300.0,301.11503500940177,303.9142583940672,307.9312919533385,306.0594542756556,306.3123410040655,306.950644543563,306.5948902911151,310.4601657752533,307.208041467602,306.89400023754416
chiplet_44,300.0,304.68385810852266,315.37725997197356,308.31418389803014,307.74486272308246,306.68683234530243,307.2322964846419,307.10786225922703,307.8500474327551,305.2036984618419,304.64954251247167
chiplet_54,300.0,301.1621317353009,314.1291366782735,306.19633615394673,306.77985443095156,305.92735569181343,306.6331802402406,306.5538696952896,307.48580699471324,304.77054019157924,304.2290953008093
chiplet_64,300.0,301.32142688553665,303.8587953112708,301.9058564677759,305.9591989112908,305.2815326348877,305.41774110863594,305.8785062790498,303.5229839378704,303.0560722700711,302.7826502066789
chiplet_74,300.0,300.33987448620616,300.51723115505337,300.89435298570345,302.10544114838166,301.58596578910834,301.39434110217366,301.6320245437532,301.45934661028895,301.45141865471254,301.45949632565424
chiplet_84,300.0,301.43215928071487,316.1550565194023,312.4001500286045,309.94568764027485,308.6453495186165,308.0391222691265,309.1290186281808,305.79713503619115,304.92872230715955,304.4495635687028
chiplet_94,300.0,303.86000933591544,311.1355956241745,305.58115497090216,303.5626169126044,302.9590382181694,302.84396106957786,302.4958242219838,303.11420500307867,302.69466350416434,302.70639250643666
chiplet_5,300.0,305.5632587445155,313.40884000127795,315.72120183560963,312.62858823731125,311.99499227850015,313.2866710351524,312.90219526936914,317.55799891245437,311.68950360767434,310.7839885581777
chiplet_15,300.0,310.32506093784184,308.68558035910075,312.16335448872127,308.5386010227904,307.3917926668986,307.9189749778022,307.81806889077615,308.61677743282473,306.0336303076122,305.5234917043841
chiplet_25,300.0,302.6225781295351,305.77919378432165,304.98110603621507,305.6162981112761,306.0755867438003,306.8347359498026,306.55470695971275,310.47169990901455,307.25720741636684,306.97243648311246
chiplet_35,300.0,329.5951144775417,355.5595144125419,320.7978130414571,317.66306863235087,314.5616650727399,313.8747169332405,312.96588883630403,313.1746123850221,310.1378631971271,309.27641892344843
chiplet_45,300.0,304.8035035864534,319.75839275204197,308.06270806103703,308.3872512937202,307.2717852482706,307.7733433140832,307.6175127818517,308.3346139322607,305.66531224626834,305.092679852388
chiplet_55,300.0,301.0915532678521,315.4517549950139,306.84885511296045,307.15944052874727,306.24419197883117,306.8779416201837,306.8129098096272,307.5919088985362,304.96085385154566,304.41736242065906
chiplet_65,300.0,301.3232856981436,303.8711074644839,301.7494411850235,306.72420843658097,308.41183086970506,308.96983656273403,311.12271934520925,305.8206891305264,304.7413820011338,304.1563290523979
chiplet_75,300.0,301.3223176014426,303.8728997871227,301.8212796062869,303.9966609685964,304.72379933535166,305.02111257607623,305.57413944835554,303.2715375598755,302.8342619913795,302.58209263484537
chiplet_85,300.0,300.3359413261434,300.4938607047474,304.95547166691796,304.5922404574186,302.4535963698799,302.10769949711744,301.96798918167804,302.03557465044,301.8318780727543,301.8144592245433
chiplet_95,300.0,300.254786857841,303.90564619976226,303.0854673167605,305.48763516883577,302.9234537312625,302.2746940220743,302.33339165561773,302.0515364029877,308.85907931479,310.7203631957497
chiplet_6,300.0,387.22704110989645,325.3083165264454,378.70701863552637,378.4550814511776,375.7820585954753,384.1397739267686,391.19131746153903,398.6195373329035,353.70837985934423,344.19362350448387
chiplet_16,300.0,322.1847294693345,309.4156498887489,321.61296759172615,323.2508070084113,321.9217989657106,325.6744886745375,327.2743989763282,330.68125091410576,318.59822324068534,316.2297379554884
chiplet_26,300.0,304.99660508791357,310.10742447432307,306.525626301941,306.82966968866634,307.17445263035876,307.91742841014536,307.6801173617642,311.66109469917615,308.4896003086594,308.22448467392087
chiplet_36,300.0,306.9816568076683,317.00585487610226,321.2663273031111,314.7613335140177,313.41746157023994,313.68318570390255,313.7476039573711,311.90713246236936,308.6928476125735,307.7747963037552
chiplet_46,300.0,300.7298273731431,315.3210621922686,306.3486178595445,307.0561881238058,306.2149328354355,306.89169155190336,306.85461607128457,307.6540246691564,305.0393082358956,304.5071467596863
chiplet_56,300.0,301.0881780523986,326.3324987851448,310.25997215255245,309.3519259655167,307.9007063482078,308.21980029189825,307.9596692019847,308.6071996495336,305.87878400377457,305.2623344881916
chiplet_66,300.0,301.32435192790564,303.8841183435323,302.7979899722738,305.6216385019894,308.3073185531555,308.9318792961514,311.14276930093894,305.9826278770096,304.79991088531455,304.2077377733196
chiplet_76,300.0,301.3238595298671,303.85610370582737,302.16720144300825,304.66502382085616,304.96898407952204,305.2152930054555,305.74200995882285,303.4243838838299,302.9753451570535,302.71367918207227
chiplet_86,300.0,300.33926985655097,300.49845258649947,302.2836853970945,307.20917717731817,302.83885010885956,302.338843628083,302.1110131882408,302.12731864775776,301.8834905058251,301.81864348932504
chiplet_96,300.0,302.0383696898675,308.57007425254324,304.5616487851515,307.1649278583574,304.0227005893262,303.1017373739873,303.10534680270615,302.6013868366624,302.34511645763774,302.22527265267615
chiplet_7,300.0,306.7358034731936,308.9533131957199,317.71317709441274,311.95863191183327,312.3487073628848,313.44569094446535,314.19736200453224,312.94604377310804,310.03727010969277,309.2947323817502
chiplet_17,300.0,329.8816854585855,360.1415647665324,363.7086752444035,360.67137176624334,377.77815365464767,388.2806817378765,390.92525131585245,347.9316115624507,338.923665105457,333.4118685817332
chiplet_27,300.0,305.05507217410207,317.2825408373757,341.97147617738773,326.5530477716648,331.4205990691204,333.5646219670591,334.5842519761639,326.571246940695,320.7405090826662,318.87251070135346
chiplet_37,300.0,323.00403665974216,355.08369417496306,363.2772376783488,328.1469373282242,323.245224130345,320.05520064064154,318.50713172471023,314.86379674045577,313.52066124909015,312.6281319584202
chiplet_47,300.0,301.3956692531311,304.8305211994954,307.7466664823826,309.7604034157296,309.3204688175281,310.34790272626145,310.8813245767937,309.3399506504062,306.3221176291122,305.5496863803507
chiplet_57,300.0,301.328825147042,303.89925618208144,307.2264792805356,307.3785606171279,306.4385674782928,306.3675374463918,306.710006625583,304.28351944745185,303.77061767015914,303.462463218287
chiplet_67,300.0,302.4900271698969,304.2028277799179,306.5171410301847,305.7487730090637,305.9009323787607,305.9610585325086,306.3748213828647,303.9850424038063,303.4881152135298,303.1930209665488
chiplet_77,300.0,301.3233857700426,303.8674610096536,302.9186014923074,306.4640212157352,305.56417721100007,305.6415985465496,306.0661208847684,303.6844697411615,303.1979512379325,302.91291299316015
chiplet_87,300.0,301.33071253714087,303.8802498689844,302.23620632233127,304.71969316781866,302.41827798217287,302.11991678537447,302.0096308971916,302.0937951632645,301.887209621268,301.8443888370027
chiplet_97,300.0,304.847134453321,305.2281108843294,305.5422725541566,307.8233203110852,306.442600012458,306.2566909525989,306.581709147802,304.0226629395443,303.44981943532105,303.0991538280112
chiplet_8,300.0,306.33237447627084,309.7104890885831,313.1777825373657,308.3894556672992,308.03274091133244,308.33076456280503,307.77607859105444,311.5188830390573,308.17895412972297,307.80015143637297
chiplet_18,300.0,302.76595718870306,308.09072752899374,306.7572195833168,307.24188247862503,306.83721972383836,307.8580595233147,308.1138773703935,309.1445492531702,306.67848695945673,306.2553138776898
chiplet_28,300.0,320.9986512865176,378.0532315838988,382.9594070885065,337.6151945728027,329.70558533573677,325.787208571813,322.67182595717514,324.7576544471604,320.3194192248013,319.24200193668986
chiplet_38,300.0,302.05041312460713,309.71000702461953,310.943087748551,311.53602752346904,308.2230972858933,308.56500102544913,308.32979686672894,309.0021345303181,329.46431119064357,335.40185679445966
chiplet_48,300.0,306.0002262396379,311.2547766813203,322.89586733087094,313.2790918672582,312.52310834145646,312.8629390295315,312.97407342179156,311.17079415150596,308.0107798911889,307.2269064268084
chiplet_58,300.0,305.7588203735783,306.0193015019418,313.29342410800035,307.03883044142964,307.39912174832074,307.4012915649798,307.51934242308585,305.66135153942537,304.82876989062703,304.58346182554357
chiplet_68,300.0,305.87637196318707,312.9729264847491,310.37293982261764,305.33248662010567,304.32551469029875,303.98732887683985,303.51044399665193,304.04927976185974,303.634248754782,303.76294672688095
chiplet_78,300.0,301.3283461416499,303.8845308853507,302.43266668418505,305.9829597589613,305.4296665995758,305.5497835827734,306.0187813161882,303.79644591629443,303.18902998431366,302.9167483125437
chiplet_88,300.0,302.9401053573297,303.59625421170995,303.9443181487693,304.28474568729865,302.80533736095015,302.34695900987145,302.39254964794816,302.4732791759941,302.1452514244376,302.2682353387324
chiplet_98,300.0,304.2241157301348,305.17403328777846,303.6599360397492,302.6754847074465,302.3342883339697,301.94137738329107,302.0291587352791,301.7447783504773,301.675637203978,301.6528763982154
chiplet_9,300.0,306.3188929122966,305.2581695554319,306.47387836592907,306.0898734739782,306.3682650067868,307.0476905146434,306.7223880993546,310.6145747355074,307.3852835452163,307.0848953578299
chiplet_19,300.0,310.6719846350712,314.484073918905,318.0812267919192,315.09819793275415,315.5408460212408,316.9565945976264,316.9402342911873,319.0989872068407,312.5301329753036,311.4194505839408
chiplet_29,300.0,302.99883871719226,315.539045794673,316.96473009371084,310.91368753077643,307.26994287321736,306.2591688259248,305.69318032986905,305.407848686041,332.7279594849482,340.36222663508596
chiplet_39,300.0,301.54921533113753,308.91423880752217,311.6153240114175,309.29772671484966,305.2613767207994,304.42488268590034,303.9609622729653,303.72403992866873,331.0607550987994,338.71187222153185
chiplet_49,300.0,311.09877197887306,315.1716573007516,310.17994112023536,308.9190402340681,305.7506770438082,304.9747021738056,304.5081128653609,304.4476798063301,320.6597735741688,325.1981539182369
chiplet_59,300.0,306.0757633058466,303.32045679586065,304.4201820976263,302.9926528058804,302.4343518462218,302.2922874734538,302.2320413768417,302.23554723699823,329.71911317324015,337.47296734125905
chiplet_69,300.0,309.1428520254665,307.68199127820264,307.4481639441496,305.4109806617749,303.7284598484965,303.25809268931727,303.0263378250007,302.89862649397605,363.8453746309484,380.89950967142033
chiplet_79,300.0,300.34928626611526,300.52098720565766,300.97695235308913,304.44297260803245,301.9336892729872,301.68793467693666,301.6080925622378,301.714189339988,301.6686518633142,302.02109178855704
chiplet_89,300.0,302.4569816170529,302.58907270528414,303.4372817811439,303.2834242142882,302.3002521854934,301.95084334268614,302.08799399532217,301.8832519869474,362.7026342835742,379.3583655715297
chiplet_99,300.0,301.66079550865203,302.33248311973256,302.8224106947141,302.29833989987355,301.99299049723174,301.60459476492133,301.82411838582965,301.8322072345322,301.5676324740954,301.7414190857839
chiplet_10,300.0,306.2370321123712,305.98275672078444,307.2893370148846,306.28680715315994,306.3333229145974,306.89470477529494,306.48036225628204,310.29819089460267,307.0214189860727,306.7007329780303
chiplet_20,300.0,304.7731318834677,305.6258624714216,304.67930075282084,305.67726360187135,305.98077617010745,306.7343048773487,306.443230993298,310.3615770321446,314.0932156802261,315.8029283358519
chiplet_30,300.0,301.5920341249803,306.0611504973028,307.48575704984063,305.6273726473775,303.44214678487714,302.9810365630532,302.7366385445744,302.63775517209507,330.0646361634587,337.7754916944047
chiplet_40,300.0,312.518725357178,307.52742293308745,309.3576206968156,306.49275912585927,307.00098222464607,306.8862385837778,307.1621868072228,304.66463858347794,304.1701785989596,304.0194516887504
chiplet_50,300.0,306.3900438224256,305.38022763495667,308.1032562028339,307.0848098116655,306.6885016119654,306.5783083204141,306.8715235838111,304.3951472357907,303.8737778042469,303.61521633454277
chiplet_60,300.0,302.1403131410726,303.7325985107501,313.0221106680329,307.9797506680254,307.13426366636327,306.80515593628843,306.96903345678606,304.41407362408694,303.92206792382154,303.8470762618275
chiplet_70,300.0,300.92674331946745,305.00327005680685,307.2832441302724,303.14027912010175,302.6515591200244,302.27716312104275,302.2433054876934,302.08585605917705,363.0576144099341,380.16037474140535
chiplet_80,300.0,301.39331209617194,303.47364014573316,305.59595562919776,302.5263043763075,302.2738851415872,301.83836056203364,301.9004923876866,301.6012655839503,301.58138767123296,301.72411193684695
chiplet_90,300.0,302.252451432527,304.2945179522393,302.9719758942144,302.29986896659,302.07046671182013,301.66093495931744,301.83800658819894,301.51186404655573,301.5306993415446,301.73533972805467
chiplet_100,300.0,307.4992060794535,305.03229200947885,303.23674030529685,302.8408024590692,302.10731150151236,301.8469782131105,301.7182001118975,301.93550936787693,301.5893300825454,301.5455168777394
